Gene	Disease
545	Squamous_cell_carcinoma_of_lung
780	Squamous_cell_carcinoma_of_lung
1436	Squamous_cell_carcinoma_of_lung
1956	Squamous_cell_carcinoma_of_lung
1969	Squamous_cell_carcinoma_of_lung
2042	Squamous_cell_carcinoma_of_lung
2044	Squamous_cell_carcinoma_of_lung
2066	Squamous_cell_carcinoma_of_lung
2260	Squamous_cell_carcinoma_of_lung
2263	Squamous_cell_carcinoma_of_lung
2534	Squamous_cell_carcinoma_of_lung
2986	Squamous_cell_carcinoma_of_lung
3480	Squamous_cell_carcinoma_of_lung
3845	Squamous_cell_carcinoma_of_lung
4851	Squamous_cell_carcinoma_of_lung
4921	Squamous_cell_carcinoma_of_lung
5347	Squamous_cell_carcinoma_of_lung
5591	Squamous_cell_carcinoma_of_lung
6416	Squamous_cell_carcinoma_of_lung
6795	Squamous_cell_carcinoma_of_lung
7273	Squamous_cell_carcinoma_of_lung
8491	Squamous_cell_carcinoma_of_lung
8805	Squamous_cell_carcinoma_of_lung
55589	Squamous_cell_carcinoma_of_lung
65267	Squamous_cell_carcinoma_of_lung
84700	Squamous_cell_carcinoma_of_lung
85443	Squamous_cell_carcinoma_of_lung
130399	Squamous_cell_carcinoma_of_lung
255239	Squamous_cell_carcinoma_of_lung
340156	Squamous_cell_carcinoma_of_lung
375449	Squamous_cell_carcinoma_of_lung
389840	Squamous_cell_carcinoma_of_lung
