Gene	Disease
105	Parkinson_Disease
199	Parkinson_Disease
627	Parkinson_Disease
683	Parkinson_Disease
1310	Parkinson_Disease
1356	Parkinson_Disease
1565	Parkinson_Disease
1571	Parkinson_Disease
1644	Parkinson_Disease
1728	Parkinson_Disease
1812	Parkinson_Disease
1813	Parkinson_Disease
1906	Parkinson_Disease
2026	Parkinson_Disease
2203	Parkinson_Disease
2208	Parkinson_Disease
2244	Parkinson_Disease
2580	Parkinson_Disease
2629	Parkinson_Disease
2668	Parkinson_Disease
2670	Parkinson_Disease
2876	Parkinson_Disease
2941	Parkinson_Disease
2944	Parkinson_Disease
2950	Parkinson_Disease
3047	Parkinson_Disease
3077	Parkinson_Disease
3082	Parkinson_Disease
3122	Parkinson_Disease
3127	Parkinson_Disease
3162	Parkinson_Disease
3303	Parkinson_Disease
3313	Parkinson_Disease
3480	Parkinson_Disease
3481	Parkinson_Disease
3482	Parkinson_Disease
3569	Parkinson_Disease
3630	Parkinson_Disease
3643	Parkinson_Disease
3761	Parkinson_Disease
4099	Parkinson_Disease
4128	Parkinson_Disease
4129	Parkinson_Disease
4133	Parkinson_Disease
4137	Parkinson_Disease
4217	Parkinson_Disease
4524	Parkinson_Disease
4680	Parkinson_Disease
4803	Parkinson_Disease
4842	Parkinson_Disease
5071	Parkinson_Disease
5243	Parkinson_Disease
5819	Parkinson_Disease
6128	Parkinson_Disease
6147	Parkinson_Disease
6202	Parkinson_Disease
6531	Parkinson_Disease
6571	Parkinson_Disease
6622	Parkinson_Disease
6647	Parkinson_Disease
6648	Parkinson_Disease
6888	Parkinson_Disease
7054	Parkinson_Disease
7124	Parkinson_Disease
7226	Parkinson_Disease
9045	Parkinson_Disease
9112	Parkinson_Disease
9529	Parkinson_Disease
9623	Parkinson_Disease
10059	Parkinson_Disease
10891	Parkinson_Disease
11315	Parkinson_Disease
23400	Parkinson_Disease
26047	Parkinson_Disease
29058	Parkinson_Disease
54541	Parkinson_Disease
54892	Parkinson_Disease
55532	Parkinson_Disease
55737	Parkinson_Disease
65018	Parkinson_Disease
120892	Parkinson_Disease
144195	Parkinson_Disease
374946	Parkinson_Disease
406957	Parkinson_Disease
100359403	Parkinson_Disease
