Gene	Disease
2	Alzheimers_Disease
43	Alzheimers_Disease
102	Alzheimers_Disease
267	Alzheimers_Disease
274	Alzheimers_Disease
341	Alzheimers_Disease
348	Alzheimers_Disease
351	Alzheimers_Disease
498	Alzheimers_Disease
581	Alzheimers_Disease
590	Alzheimers_Disease
596	Alzheimers_Disease
627	Alzheimers_Disease
801	Alzheimers_Disease
836	Alzheimers_Disease
945	Alzheimers_Disease
1139	Alzheimers_Disease
1141	Alzheimers_Disease
1191	Alzheimers_Disease
1200	Alzheimers_Disease
1378	Alzheimers_Disease
1392	Alzheimers_Disease
1471	Alzheimers_Disease
1565	Alzheimers_Disease
1636	Alzheimers_Disease
1718	Alzheimers_Disease
1808	Alzheimers_Disease
1965	Alzheimers_Disease
2023	Alzheimers_Disease
2041	Alzheimers_Disease
2099	Alzheimers_Disease
2147	Alzheimers_Disease
2932	Alzheimers_Disease
3077	Alzheimers_Disease
3127	Alzheimers_Disease
3162	Alzheimers_Disease
3416	Alzheimers_Disease
3479	Alzheimers_Disease
3480	Alzheimers_Disease
3481	Alzheimers_Disease
3482	Alzheimers_Disease
3553	Alzheimers_Disease
3630	Alzheimers_Disease
3635	Alzheimers_Disease
3643	Alzheimers_Disease
3952	Alzheimers_Disease
4129	Alzheimers_Disease
4137	Alzheimers_Disease
4353	Alzheimers_Disease
4524	Alzheimers_Disease
4846	Alzheimers_Disease
4852	Alzheimers_Disease
5328	Alzheimers_Disease
5336	Alzheimers_Disease
5468	Alzheimers_Disease
5621	Alzheimers_Disease
5649	Alzheimers_Disease
5663	Alzheimers_Disease
5664	Alzheimers_Disease
5697	Alzheimers_Disease
5819	Alzheimers_Disease
6517	Alzheimers_Disease
6648	Alzheimers_Disease
6653	Alzheimers_Disease
7018	Alzheimers_Disease
7019	Alzheimers_Disease
7124	Alzheimers_Disease
7167	Alzheimers_Disease
7422	Alzheimers_Disease
7447	Alzheimers_Disease
7782	Alzheimers_Disease
8301	Alzheimers_Disease
8633	Alzheimers_Disease
9510	Alzheimers_Disease
10347	Alzheimers_Disease
10452	Alzheimers_Disease
10857	Alzheimers_Disease
10858	Alzheimers_Disease
23237	Alzheimers_Disease
23385	Alzheimers_Disease
23607	Alzheimers_Disease
23621	Alzheimers_Disease
26330	Alzheimers_Disease
27328	Alzheimers_Disease
51225	Alzheimers_Disease
51338	Alzheimers_Disease
51741	Alzheimers_Disease
54209	Alzheimers_Disease
55676	Alzheimers_Disease
57091	Alzheimers_Disease
124152	Alzheimers_Disease
406892	Alzheimers_Disease
406938	Alzheimers_Disease
407022	Alzheimers_Disease
494324	Alzheimers_Disease
574508	Alzheimers_Disease
768218	Alzheimers_Disease
100126333	Alzheimers_Disease
100170222	Alzheimers_Disease
100500871	Alzheimers_Disease
100616367	Alzheimers_Disease
