Gene	Disease
55631	Number_of_full_sisters
8751	Number_of_full_sisters
88	Number_of_full_sisters
653567	Number_of_full_sisters
84989	Number_of_full_sisters
221035	Number_of_full_sisters
55315	Number_of_full_sisters
11155	Number_of_full_sisters
219484	Number_of_full_sisters
10938	Number_of_full_sisters
5241	Number_of_full_sisters
23705	Number_of_full_sisters
283461	Number_of_full_sisters
9416	Number_of_full_sisters
50511	Number_of_full_sisters
57511	Number_of_full_sisters
81537	Number_of_full_sisters
84942	Number_of_full_sisters
4828	Number_of_full_sisters
728741	Number_of_full_sisters
728689	Number_of_full_sisters
83693	Number_of_full_sisters
6844	Number_of_full_sisters
84314	Number_of_full_sisters
399687	Number_of_full_sisters
4642	Number_of_full_sisters
22834	Number_of_full_sisters
1277	Number_of_full_sisters
10270	Number_of_full_sisters
26993	Number_of_full_sisters
29946	Number_of_full_sisters
90353	Number_of_full_sisters
1373	Number_of_full_sisters
2033	Number_of_full_sisters
83746	Number_of_full_sisters
150356	Number_of_full_sisters
79879	Number_of_full_sisters
79019	Number_of_full_sisters
150383	Number_of_full_sisters
25771	Number_of_full_sisters
10675	Number_of_full_sisters
6599	Number_of_full_sisters
22907	Number_of_full_sisters
51447	Number_of_full_sisters
5576	Number_of_full_sisters
788	Number_of_full_sisters
646450	Number_of_full_sisters
10425	Number_of_full_sisters
54681	Number_of_full_sisters
11180	Number_of_full_sisters
55152	Number_of_full_sisters
3615	Number_of_full_sisters
54870	Number_of_full_sisters
10869	Number_of_full_sisters
3913	Number_of_full_sisters
64925	Number_of_full_sisters
200942	Number_of_full_sisters
646498	Number_of_full_sisters
375341	Number_of_full_sisters
8692	Number_of_full_sisters
253559	Number_of_full_sisters
4171	Number_of_full_sisters
285195	Number_of_full_sisters
8603	Number_of_full_sisters
56606	Number_of_full_sisters
5393	Number_of_full_sisters
890	Number_of_full_sisters
55212	Number_of_full_sisters
987	Number_of_full_sisters
1729	Number_of_full_sisters
10146	Number_of_full_sisters
2741	Number_of_full_sisters
4238	Number_of_full_sisters
55568	Number_of_full_sisters
6631	Number_of_full_sisters
54887	Number_of_full_sisters
1347	Number_of_full_sisters
55754	Number_of_full_sisters
254394	Number_of_full_sisters
2099	Number_of_full_sisters
346606	Number_of_full_sisters
27299	Number_of_full_sisters
26468	Number_of_full_sisters
