Gene	Disease
545	Malignant_neoplasm_of_endometrium
1499	Malignant_neoplasm_of_endometrium
1523	Malignant_neoplasm_of_endometrium
1956	Malignant_neoplasm_of_endometrium
2263	Malignant_neoplasm_of_endometrium
2956	Malignant_neoplasm_of_endometrium
4149	Malignant_neoplasm_of_endometrium
4292	Malignant_neoplasm_of_endometrium
4436	Malignant_neoplasm_of_endometrium
5296	Malignant_neoplasm_of_endometrium
5378	Malignant_neoplasm_of_endometrium
5395	Malignant_neoplasm_of_endometrium
5426	Malignant_neoplasm_of_endometrium
5728	Malignant_neoplasm_of_endometrium
5885	Malignant_neoplasm_of_endometrium
8312	Malignant_neoplasm_of_endometrium
8405	Malignant_neoplasm_of_endometrium
55294	Malignant_neoplasm_of_endometrium
