Gene	Disease
199953	Spread_type_Other_type_of_spread_margarine
259283	Spread_type_Other_type_of_spread_margarine
79927	Spread_type_Other_type_of_spread_margarine
54797	Spread_type_Other_type_of_spread_margarine
65979	Spread_type_Other_type_of_spread_margarine
1104	Spread_type_Other_type_of_spread_margarine
8420	Spread_type_Other_type_of_spread_margarine
54952	Spread_type_Other_type_of_spread_margarine
85028	Spread_type_Other_type_of_spread_margarine
4774	Spread_type_Other_type_of_spread_margarine
84722	Spread_type_Other_type_of_spread_margarine
51177	Spread_type_Other_type_of_spread_margarine
103	Spread_type_Other_type_of_spread_margarine
79805	Spread_type_Other_type_of_spread_margarine
90806	Spread_type_Other_type_of_spread_margarine
26750	Spread_type_Other_type_of_spread_margarine
56521	Spread_type_Other_type_of_spread_margarine
23411	Spread_type_Other_type_of_spread_margarine
26091	Spread_type_Other_type_of_spread_margarine
84445	Spread_type_Other_type_of_spread_margarine
83401	Spread_type_Other_type_of_spread_margarine
5309	Spread_type_Other_type_of_spread_margarine
8729	Spread_type_Other_type_of_spread_margarine
10121	Spread_type_Other_type_of_spread_margarine
54838	Spread_type_Other_type_of_spread_margarine
1586	Spread_type_Other_type_of_spread_margarine
3983	Spread_type_Other_type_of_spread_margarine
119679	Spread_type_Other_type_of_spread_margarine
119678	Spread_type_Other_type_of_spread_margarine
9846	Spread_type_Other_type_of_spread_margarine
7225	Spread_type_Other_type_of_spread_margarine
6579	Spread_type_Other_type_of_spread_margarine
196528	Spread_type_Other_type_of_spread_margarine
9169	Spread_type_Other_type_of_spread_margarine
3747	Spread_type_Other_type_of_spread_margarine
9478	Spread_type_Other_type_of_spread_margarine
9761	Spread_type_Other_type_of_spread_margarine
84747	Spread_type_Other_type_of_spread_margarine
35	Spread_type_Other_type_of_spread_margarine
56616	Spread_type_Other_type_of_spread_margarine
92293	Spread_type_Other_type_of_spread_margarine
54602	Spread_type_Other_type_of_spread_margarine
10257	Spread_type_Other_type_of_spread_margarine
1690	Spread_type_Other_type_of_spread_margarine
122402	Spread_type_Other_type_of_spread_margarine
3990	Spread_type_Other_type_of_spread_margarine
8120	Spread_type_Other_type_of_spread_margarine
4833	Spread_type_Other_type_of_spread_margarine
26063	Spread_type_Other_type_of_spread_margarine
9727	Spread_type_Other_type_of_spread_margarine
645811	Spread_type_Other_type_of_spread_margarine
463	Spread_type_Other_type_of_spread_margarine
10517	Spread_type_Other_type_of_spread_margarine
51030	Spread_type_Other_type_of_spread_margarine
84961	Spread_type_Other_type_of_spread_margarine
5469	Spread_type_Other_type_of_spread_margarine
51755	Spread_type_Other_type_of_spread_margarine
26040	Spread_type_Other_type_of_spread_margarine
1005	Spread_type_Other_type_of_spread_margarine
374291	Spread_type_Other_type_of_spread_margarine
