Gene	Disease
7799	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
4774	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
9406	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
2633	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
1117	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
1893	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
261726	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
163486	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
8505	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
2894	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
51363	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
89797	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
497258	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
627	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
745	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
746	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
2237	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
9415	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
3992	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
390321	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
254786	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
390327	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
403284	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
341418	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
121129	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
11176	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
400	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5829	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
160857	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
144811	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
81617	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
10301	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
341676	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
55901	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
64881	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5101	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
64062	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
54602	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
4053	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
2567	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
23431	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
388121	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
54982	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
338949	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
2813	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
79190	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
252983	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
64446	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
54941	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5064	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
80131	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5609	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
11140	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5141	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
3904	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5495	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
56287	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5903	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
165055	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
55734	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
3976	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
80852	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5745	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
151903	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
25890	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
26137	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
10840	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
64084	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
26996	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
80012	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
64108	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
57733	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
57620	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
323	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
64116	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
27152	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
2870	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
3128	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
3123	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5252	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
51596	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
8831	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
221504	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
114781	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
27445	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
30816	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
5189	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
84060	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
257415	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
10980	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
4176	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
29969	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
4233	Home_area_population_density_urban_or_rural_Scotland_Large_Urban_Area
