Gene	Disease
348	Psoriasis
847	Psoriasis
864	Psoriasis
1356	Psoriasis
1401	Psoriasis
1437	Psoriasis
2706	Psoriasis
3107	Psoriasis
3553	Psoriasis
3565	Psoriasis
3569	Psoriasis
3593	Psoriasis
3596	Psoriasis
4288	Psoriasis
4792	Psoriasis
4843	Psoriasis
5111	Psoriasis
5271	Psoriasis
5468	Psoriasis
5966	Psoriasis
5972	Psoriasis
6278	Psoriasis
6648	Psoriasis
6774	Psoriasis
7039	Psoriasis
7124	Psoriasis
7128	Psoriasis
7157	Psoriasis
7297	Psoriasis
7422	Psoriasis
8875	Psoriasis
8876	Psoriasis
9232	Psoriasis
10318	Psoriasis
10498	Psoriasis
10758	Psoriasis
23586	Psoriasis
26525	Psoriasis
29785	Psoriasis
51561	Psoriasis
51752	Psoriasis
54620	Psoriasis
55350	Psoriasis
55905	Psoriasis
64135	Psoriasis
64478	Psoriasis
79092	Psoriasis
84648	Psoriasis
85463	Psoriasis
117289	Psoriasis
125893	Psoriasis
130340	Psoriasis
149233	Psoriasis
163702	Psoriasis
338442	Psoriasis
353143	Psoriasis
353144	Psoriasis
