Gene	Disease
107	Small_cell_carcinoma_of_lung
207	Small_cell_carcinoma_of_lung
429	Small_cell_carcinoma_of_lung
551	Small_cell_carcinoma_of_lung
862	Small_cell_carcinoma_of_lung
1152	Small_cell_carcinoma_of_lung
1284	Small_cell_carcinoma_of_lung
1387	Small_cell_carcinoma_of_lung
1440	Small_cell_carcinoma_of_lung
1760	Small_cell_carcinoma_of_lung
1956	Small_cell_carcinoma_of_lung
1993	Small_cell_carcinoma_of_lung
2033	Small_cell_carcinoma_of_lung
2045	Small_cell_carcinoma_of_lung
2049	Small_cell_carcinoma_of_lung
2241	Small_cell_carcinoma_of_lung
2260	Small_cell_carcinoma_of_lung
2899	Small_cell_carcinoma_of_lung
2918	Small_cell_carcinoma_of_lung
3398	Small_cell_carcinoma_of_lung
3642	Small_cell_carcinoma_of_lung
3815	Small_cell_carcinoma_of_lung
4297	Small_cell_carcinoma_of_lung
4610	Small_cell_carcinoma_of_lung
5728	Small_cell_carcinoma_of_lung
5925	Small_cell_carcinoma_of_lung
6597	Small_cell_carcinoma_of_lung
6657	Small_cell_carcinoma_of_lung
7157	Small_cell_carcinoma_of_lung
7161	Small_cell_carcinoma_of_lung
7273	Small_cell_carcinoma_of_lung
8570	Small_cell_carcinoma_of_lung
9353	Small_cell_carcinoma_of_lung
9425	Small_cell_carcinoma_of_lung
9699	Small_cell_carcinoma_of_lung
9774	Small_cell_carcinoma_of_lung
10397	Small_cell_carcinoma_of_lung
11228	Small_cell_carcinoma_of_lung
22982	Small_cell_carcinoma_of_lung
23314	Small_cell_carcinoma_of_lung
26047	Small_cell_carcinoma_of_lung
51347	Small_cell_carcinoma_of_lung
55605	Small_cell_carcinoma_of_lung
56164	Small_cell_carcinoma_of_lung
56924	Small_cell_carcinoma_of_lung
57088	Small_cell_carcinoma_of_lung
57683	Small_cell_carcinoma_of_lung
84197	Small_cell_carcinoma_of_lung
84700	Small_cell_carcinoma_of_lung
121256	Small_cell_carcinoma_of_lung
138474	Small_cell_carcinoma_of_lung
146057	Small_cell_carcinoma_of_lung
169044	Small_cell_carcinoma_of_lung
201229	Small_cell_carcinoma_of_lung
