Gene	Disease
191	Adenocarcinoma_of_lung_disorder
196	Adenocarcinoma_of_lung_disorder
207	Adenocarcinoma_of_lung_disorder
213	Adenocarcinoma_of_lung_disorder
226	Adenocarcinoma_of_lung_disorder
238	Adenocarcinoma_of_lung_disorder
240	Adenocarcinoma_of_lung_disorder
242	Adenocarcinoma_of_lung_disorder
301	Adenocarcinoma_of_lung_disorder
308	Adenocarcinoma_of_lung_disorder
324	Adenocarcinoma_of_lung_disorder
328	Adenocarcinoma_of_lung_disorder
335	Adenocarcinoma_of_lung_disorder
361	Adenocarcinoma_of_lung_disorder
369	Adenocarcinoma_of_lung_disorder
383	Adenocarcinoma_of_lung_disorder
472	Adenocarcinoma_of_lung_disorder
545	Adenocarcinoma_of_lung_disorder
673	Adenocarcinoma_of_lung_disorder
688	Adenocarcinoma_of_lung_disorder
814	Adenocarcinoma_of_lung_disorder
822	Adenocarcinoma_of_lung_disorder
931	Adenocarcinoma_of_lung_disorder
1030	Adenocarcinoma_of_lung_disorder
1387	Adenocarcinoma_of_lung_disorder
1432	Adenocarcinoma_of_lung_disorder
1454	Adenocarcinoma_of_lung_disorder
1499	Adenocarcinoma_of_lung_disorder
1553	Adenocarcinoma_of_lung_disorder
1956	Adenocarcinoma_of_lung_disorder
1967	Adenocarcinoma_of_lung_disorder
2023	Adenocarcinoma_of_lung_disorder
2033	Adenocarcinoma_of_lung_disorder
2042	Adenocarcinoma_of_lung_disorder
2044	Adenocarcinoma_of_lung_disorder
2046	Adenocarcinoma_of_lung_disorder
2064	Adenocarcinoma_of_lung_disorder
2067	Adenocarcinoma_of_lung_disorder
2081	Adenocarcinoma_of_lung_disorder
2091	Adenocarcinoma_of_lung_disorder
2182	Adenocarcinoma_of_lung_disorder
2194	Adenocarcinoma_of_lung_disorder
2261	Adenocarcinoma_of_lung_disorder
2263	Adenocarcinoma_of_lung_disorder
2264	Adenocarcinoma_of_lung_disorder
2309	Adenocarcinoma_of_lung_disorder
2321	Adenocarcinoma_of_lung_disorder
2547	Adenocarcinoma_of_lung_disorder
2597	Adenocarcinoma_of_lung_disorder
2618	Adenocarcinoma_of_lung_disorder
2791	Adenocarcinoma_of_lung_disorder
2810	Adenocarcinoma_of_lung_disorder
2909	Adenocarcinoma_of_lung_disorder
2956	Adenocarcinoma_of_lung_disorder
2986	Adenocarcinoma_of_lung_disorder
3028	Adenocarcinoma_of_lung_disorder
3070	Adenocarcinoma_of_lung_disorder
3098	Adenocarcinoma_of_lung_disorder
3099	Adenocarcinoma_of_lung_disorder
3148	Adenocarcinoma_of_lung_disorder
3178	Adenocarcinoma_of_lung_disorder
3265	Adenocarcinoma_of_lung_disorder
3315	Adenocarcinoma_of_lung_disorder
3615	Adenocarcinoma_of_lung_disorder
3645	Adenocarcinoma_of_lung_disorder
3646	Adenocarcinoma_of_lung_disorder
3654	Adenocarcinoma_of_lung_disorder
3656	Adenocarcinoma_of_lung_disorder
3726	Adenocarcinoma_of_lung_disorder
3761	Adenocarcinoma_of_lung_disorder
3791	Adenocarcinoma_of_lung_disorder
3838	Adenocarcinoma_of_lung_disorder
3843	Adenocarcinoma_of_lung_disorder
3845	Adenocarcinoma_of_lung_disorder
3921	Adenocarcinoma_of_lung_disorder
3939	Adenocarcinoma_of_lung_disorder
4000	Adenocarcinoma_of_lung_disorder
4001	Adenocarcinoma_of_lung_disorder
4292	Adenocarcinoma_of_lung_disorder
4342	Adenocarcinoma_of_lung_disorder
4437	Adenocarcinoma_of_lung_disorder
4609	Adenocarcinoma_of_lung_disorder
4691	Adenocarcinoma_of_lung_disorder
4736	Adenocarcinoma_of_lung_disorder
4750	Adenocarcinoma_of_lung_disorder
4869	Adenocarcinoma_of_lung_disorder
4893	Adenocarcinoma_of_lung_disorder
4915	Adenocarcinoma_of_lung_disorder
4916	Adenocarcinoma_of_lung_disorder
4921	Adenocarcinoma_of_lung_disorder
4968	Adenocarcinoma_of_lung_disorder
5092	Adenocarcinoma_of_lung_disorder
5290	Adenocarcinoma_of_lung_disorder
5530	Adenocarcinoma_of_lung_disorder
5591	Adenocarcinoma_of_lung_disorder
5604	Adenocarcinoma_of_lung_disorder
5610	Adenocarcinoma_of_lung_disorder
5832	Adenocarcinoma_of_lung_disorder
5894	Adenocarcinoma_of_lung_disorder
5921	Adenocarcinoma_of_lung_disorder
5984	Adenocarcinoma_of_lung_disorder
6098	Adenocarcinoma_of_lung_disorder
6157	Adenocarcinoma_of_lung_disorder
6173	Adenocarcinoma_of_lung_disorder
6182	Adenocarcinoma_of_lung_disorder
6240	Adenocarcinoma_of_lung_disorder
6241	Adenocarcinoma_of_lung_disorder
6304	Adenocarcinoma_of_lung_disorder
6440	Adenocarcinoma_of_lung_disorder
