Gene	Disease
28	Carcinoma_Ovarian_Epithelial
177	Carcinoma_Ovarian_Epithelial
999	Carcinoma_Ovarian_Epithelial
1366	Carcinoma_Ovarian_Epithelial
2064	Carcinoma_Ovarian_Epithelial
2353	Carcinoma_Ovarian_Epithelial
3837	Carcinoma_Ovarian_Epithelial
4191	Carcinoma_Ovarian_Epithelial
5530	Carcinoma_Ovarian_Epithelial
5894	Carcinoma_Ovarian_Epithelial
6794	Carcinoma_Ovarian_Epithelial
7157	Carcinoma_Ovarian_Epithelial
8001	Carcinoma_Ovarian_Epithelial
10919	Carcinoma_Ovarian_Epithelial
22800	Carcinoma_Ovarian_Epithelial
30837	Carcinoma_Ovarian_Epithelial
51317	Carcinoma_Ovarian_Epithelial
54361	Carcinoma_Ovarian_Epithelial
64419	Carcinoma_Ovarian_Epithelial
79915	Carcinoma_Ovarian_Epithelial
79991	Carcinoma_Ovarian_Epithelial
84669	Carcinoma_Ovarian_Epithelial
171024	Carcinoma_Ovarian_Epithelial
196410	Carcinoma_Ovarian_Epithelial
257202	Carcinoma_Ovarian_Epithelial
284654	Carcinoma_Ovarian_Epithelial
406937	Carcinoma_Ovarian_Epithelial
406952	Carcinoma_Ovarian_Epithelial
407054	Carcinoma_Ovarian_Epithelial
442913	Carcinoma_Ovarian_Epithelial
