Gene	Disease
238	Ovarian_Serous_Adenocarcinoma
2081	Ovarian_Serous_Adenocarcinoma
2263	Ovarian_Serous_Adenocarcinoma
3717	Ovarian_Serous_Adenocarcinoma
4139	Ovarian_Serous_Adenocarcinoma
4216	Ovarian_Serous_Adenocarcinoma
4914	Ovarian_Serous_Adenocarcinoma
5894	Ovarian_Serous_Adenocarcinoma
6416	Ovarian_Serous_Adenocarcinoma
6792	Ovarian_Serous_Adenocarcinoma
7010	Ovarian_Serous_Adenocarcinoma
7273	Ovarian_Serous_Adenocarcinoma
8295	Ovarian_Serous_Adenocarcinoma
8805	Ovarian_Serous_Adenocarcinoma
9748	Ovarian_Serous_Adenocarcinoma
22983	Ovarian_Serous_Adenocarcinoma
27148	Ovarian_Serous_Adenocarcinoma
53904	Ovarian_Serous_Adenocarcinoma
54822	Ovarian_Serous_Adenocarcinoma
54861	Ovarian_Serous_Adenocarcinoma
79012	Ovarian_Serous_Adenocarcinoma
120892	Ovarian_Serous_Adenocarcinoma
140609	Ovarian_Serous_Adenocarcinoma
