Gene	Disease
118424	Leisure_social_activities_Sports_club_or_gym
6339	Leisure_social_activities_Sports_club_or_gym
473	Leisure_social_activities_Sports_club_or_gym
1376	Leisure_social_activities_Sports_club_or_gym
4116	Leisure_social_activities_Sports_club_or_gym
7804	Leisure_social_activities_Sports_club_or_gym
5142	Leisure_social_activities_Sports_club_or_gym
80135	Leisure_social_activities_Sports_club_or_gym
2787	Leisure_social_activities_Sports_club_or_gym
1810	Leisure_social_activities_Sports_club_or_gym
481	Leisure_social_activities_Sports_club_or_gym
6045	Leisure_social_activities_Sports_club_or_gym
81627	Leisure_social_activities_Sports_club_or_gym
54823	Leisure_social_activities_Sports_club_or_gym
10625	Leisure_social_activities_Sports_club_or_gym
83953	Leisure_social_activities_Sports_club_or_gym
4179	Leisure_social_activities_Sports_club_or_gym
158160	Leisure_social_activities_Sports_club_or_gym
221037	Leisure_social_activities_Sports_club_or_gym
100302150	Leisure_social_activities_Sports_club_or_gym
5328	Leisure_social_activities_Sports_club_or_gym
414236	Leisure_social_activities_Sports_club_or_gym
84545	Leisure_social_activities_Sports_club_or_gym
57715	Leisure_social_activities_Sports_club_or_gym
84445	Leisure_social_activities_Sports_club_or_gym
120	Leisure_social_activities_Sports_club_or_gym
9409	Leisure_social_activities_Sports_club_or_gym
710	Leisure_social_activities_Sports_club_or_gym
83707	Leisure_social_activities_Sports_club_or_gym
84304	Leisure_social_activities_Sports_club_or_gym
254102	Leisure_social_activities_Sports_club_or_gym
10089	Leisure_social_activities_Sports_club_or_gym
83638	Leisure_social_activities_Sports_club_or_gym
10589	Leisure_social_activities_Sports_club_or_gym
2915	Leisure_social_activities_Sports_club_or_gym
23705	Leisure_social_activities_Sports_club_or_gym
775	Leisure_social_activities_Sports_club_or_gym
22895	Leisure_social_activities_Sports_club_or_gym
100132234	Leisure_social_activities_Sports_club_or_gym
1045	Leisure_social_activities_Sports_club_or_gym
26960	Leisure_social_activities_Sports_club_or_gym
8428	Leisure_social_activities_Sports_club_or_gym
26257	Leisure_social_activities_Sports_club_or_gym
8816	Leisure_social_activities_Sports_club_or_gym
55218	Leisure_social_activities_Sports_club_or_gym
57452	Leisure_social_activities_Sports_club_or_gym
80125	Leisure_social_activities_Sports_club_or_gym
1583	Leisure_social_activities_Sports_club_or_gym
8482	Leisure_social_activities_Sports_club_or_gym
84993	Leisure_social_activities_Sports_club_or_gym
440288	Leisure_social_activities_Sports_club_or_gym
10620	Leisure_social_activities_Sports_club_or_gym
1198	Leisure_social_activities_Sports_club_or_gym
80153	Leisure_social_activities_Sports_club_or_gym
1543	Leisure_social_activities_Sports_club_or_gym
28232	Leisure_social_activities_Sports_club_or_gym
80790	Leisure_social_activities_Sports_club_or_gym
9905	Leisure_social_activities_Sports_club_or_gym
4335	Leisure_social_activities_Sports_club_or_gym
81565	Leisure_social_activities_Sports_club_or_gym
4628	Leisure_social_activities_Sports_club_or_gym
11216	Leisure_social_activities_Sports_club_or_gym
92521	Leisure_social_activities_Sports_club_or_gym
284194	Leisure_social_activities_Sports_club_or_gym
6668	Leisure_social_activities_Sports_club_or_gym
51174	Leisure_social_activities_Sports_club_or_gym
653645	Leisure_social_activities_Sports_club_or_gym
63897	Leisure_social_activities_Sports_club_or_gym
25925	Leisure_social_activities_Sports_club_or_gym
7776	Leisure_social_activities_Sports_club_or_gym
898	Leisure_social_activities_Sports_club_or_gym
11184	Leisure_social_activities_Sports_club_or_gym
27335	Leisure_social_activities_Sports_club_or_gym
11027	Leisure_social_activities_Sports_club_or_gym
10859	Leisure_social_activities_Sports_club_or_gym
11024	Leisure_social_activities_Sports_club_or_gym
11006	Leisure_social_activities_Sports_club_or_gym
140612	Leisure_social_activities_Sports_club_or_gym
8853	Leisure_social_activities_Sports_club_or_gym
151056	Leisure_social_activities_Sports_club_or_gym
6432	Leisure_social_activities_Sports_club_or_gym
79833	Leisure_social_activities_Sports_club_or_gym
53335	Leisure_social_activities_Sports_club_or_gym
925	Leisure_social_activities_Sports_club_or_gym
164832	Leisure_social_activities_Sports_club_or_gym
9486	Leisure_social_activities_Sports_club_or_gym
376940	Leisure_social_activities_Sports_club_or_gym
92196	Leisure_social_activities_Sports_club_or_gym
57282	Leisure_social_activities_Sports_club_or_gym
389072	Leisure_social_activities_Sports_club_or_gym
4133	Leisure_social_activities_Sports_club_or_gym
140885	Leisure_social_activities_Sports_club_or_gym
11020	Leisure_social_activities_Sports_club_or_gym
2847	Leisure_social_activities_Sports_club_or_gym
200942	Leisure_social_activities_Sports_club_or_gym
646498	Leisure_social_activities_Sports_club_or_gym
8927	Leisure_social_activities_Sports_club_or_gym
63891	Leisure_social_activities_Sports_club_or_gym
386724	Leisure_social_activities_Sports_club_or_gym
29925	Leisure_social_activities_Sports_club_or_gym
9807	Leisure_social_activities_Sports_club_or_gym
389118	Leisure_social_activities_Sports_club_or_gym
7318	Leisure_social_activities_Sports_club_or_gym
10293	Leisure_social_activities_Sports_club_or_gym
79012	Leisure_social_activities_Sports_club_or_gym
4486	Leisure_social_activities_Sports_club_or_gym
84315	Leisure_social_activities_Sports_club_or_gym
10180	Leisure_social_activities_Sports_club_or_gym
10181	Leisure_social_activities_Sports_club_or_gym
6405	Leisure_social_activities_Sports_club_or_gym
2779	Leisure_social_activities_Sports_club_or_gym
10991	Leisure_social_activities_Sports_club_or_gym
3373	Leisure_social_activities_Sports_club_or_gym
253559	Leisure_social_activities_Sports_club_or_gym
8723	Leisure_social_activities_Sports_club_or_gym
6480	Leisure_social_activities_Sports_club_or_gym
345222	Leisure_social_activities_Sports_club_or_gym
1060	Leisure_social_activities_Sports_club_or_gym
65008	Leisure_social_activities_Sports_club_or_gym
56916	Leisure_social_activities_Sports_club_or_gym
27306	Leisure_social_activities_Sports_club_or_gym
108	Leisure_social_activities_Sports_club_or_gym
7204	Leisure_social_activities_Sports_club_or_gym
1004	Leisure_social_activities_Sports_club_or_gym
3670	Leisure_social_activities_Sports_club_or_gym
401237	Leisure_social_activities_Sports_club_or_gym
3077	Leisure_social_activities_Sports_club_or_gym
11120	Leisure_social_activities_Sports_club_or_gym
29777	Leisure_social_activities_Sports_club_or_gym
79692	Leisure_social_activities_Sports_club_or_gym
4340	Leisure_social_activities_Sports_club_or_gym
346171	Leisure_social_activities_Sports_club_or_gym
3116	Leisure_social_activities_Sports_club_or_gym
1302	Leisure_social_activities_Sports_club_or_gym
5252	Leisure_social_activities_Sports_club_or_gym
51596	Leisure_social_activities_Sports_club_or_gym
8831	Leisure_social_activities_Sports_club_or_gym
221504	Leisure_social_activities_Sports_club_or_gym
23595	Leisure_social_activities_Sports_club_or_gym
55122	Leisure_social_activities_Sports_club_or_gym
3097	Leisure_social_activities_Sports_club_or_gym
8379	Leisure_social_activities_Sports_club_or_gym
23333	Leisure_social_activities_Sports_club_or_gym
6733	Leisure_social_activities_Sports_club_or_gym
29969	Leisure_social_activities_Sports_club_or_gym
29942	Leisure_social_activities_Sports_club_or_gym
64168	Leisure_social_activities_Sports_club_or_gym
51105	Leisure_social_activities_Sports_club_or_gym
57623	Leisure_social_activities_Sports_club_or_gym
51059	Leisure_social_activities_Sports_club_or_gym
4062	Leisure_social_activities_Sports_club_or_gym
50626	Leisure_social_activities_Sports_club_or_gym
90990	Leisure_social_activities_Sports_club_or_gym
8928	Leisure_social_activities_Sports_club_or_gym
84988	Leisure_social_activities_Sports_club_or_gym
2875	Leisure_social_activities_Sports_club_or_gym
113655	Leisure_social_activities_Sports_club_or_gym
9401	Leisure_social_activities_Sports_club_or_gym
9684	Leisure_social_activities_Sports_club_or_gym
441381	Leisure_social_activities_Sports_club_or_gym
414919	Leisure_social_activities_Sports_club_or_gym
80728	Leisure_social_activities_Sports_club_or_gym
158471	Leisure_social_activities_Sports_club_or_gym
2516	Leisure_social_activities_Sports_club_or_gym
2649	Leisure_social_activities_Sports_club_or_gym
169611	Leisure_social_activities_Sports_club_or_gym
30815	Leisure_social_activities_Sports_club_or_gym
