Gene	Disease
259283	Qualifications_CSEs_or_equivalent
54952	Qualifications_CSEs_or_equivalent
1503	Qualifications_CSEs_or_equivalent
55635	Qualifications_CSEs_or_equivalent
400765	Qualifications_CSEs_or_equivalent
55204	Qualifications_CSEs_or_equivalent
84072	Qualifications_CSEs_or_equivalent
1520	Qualifications_CSEs_or_equivalent
9869	Qualifications_CSEs_or_equivalent
29956	Qualifications_CSEs_or_equivalent
8416	Qualifications_CSEs_or_equivalent
54964	Qualifications_CSEs_or_equivalent
10500	Qualifications_CSEs_or_equivalent
79626	Qualifications_CSEs_or_equivalent
79005	Qualifications_CSEs_or_equivalent
388695	Qualifications_CSEs_or_equivalent
29765	Qualifications_CSEs_or_equivalent
6944	Qualifications_CSEs_or_equivalent
5710	Qualifications_CSEs_or_equivalent
54583	Qualifications_CSEs_or_equivalent
148789	Qualifications_CSEs_or_equivalent
10718	Qualifications_CSEs_or_equivalent
118924	Qualifications_CSEs_or_equivalent
374407	Qualifications_CSEs_or_equivalent
390321	Qualifications_CSEs_or_equivalent
254786	Qualifications_CSEs_or_equivalent
121129	Qualifications_CSEs_or_equivalent
7103	Qualifications_CSEs_or_equivalent
79738	Qualifications_CSEs_or_equivalent
114882	Qualifications_CSEs_or_equivalent
641371	Qualifications_CSEs_or_equivalent
9516	Qualifications_CSEs_or_equivalent
123876	Qualifications_CSEs_or_equivalent
4324	Qualifications_CSEs_or_equivalent
3291	Qualifications_CSEs_or_equivalent
201232	Qualifications_CSEs_or_equivalent
162515	Qualifications_CSEs_or_equivalent
5198	Qualifications_CSEs_or_equivalent
399512	Qualifications_CSEs_or_equivalent
29098	Qualifications_CSEs_or_equivalent
201176	Qualifications_CSEs_or_equivalent
9842	Qualifications_CSEs_or_equivalent
1394	Qualifications_CSEs_or_equivalent
100128977	Qualifications_CSEs_or_equivalent
4137	Qualifications_CSEs_or_equivalent
246744	Qualifications_CSEs_or_equivalent
284058	Qualifications_CSEs_or_equivalent
644246	Qualifications_CSEs_or_equivalent
100506084	Qualifications_CSEs_or_equivalent
474170	Qualifications_CSEs_or_equivalent
51326	Qualifications_CSEs_or_equivalent
4905	Qualifications_CSEs_or_equivalent
7473	Qualifications_CSEs_or_equivalent
9110	Qualifications_CSEs_or_equivalent
22843	Qualifications_CSEs_or_equivalent
332	Qualifications_CSEs_or_equivalent
85019	Qualifications_CSEs_or_equivalent
81606	Qualifications_CSEs_or_equivalent
8807	Qualifications_CSEs_or_equivalent
8886	Qualifications_CSEs_or_equivalent
23671	Qualifications_CSEs_or_equivalent
26051	Qualifications_CSEs_or_equivalent
2876	Qualifications_CSEs_or_equivalent
6988	Qualifications_CSEs_or_equivalent
63891	Qualifications_CSEs_or_equivalent
386724	Qualifications_CSEs_or_equivalent
29925	Qualifications_CSEs_or_equivalent
9807	Qualifications_CSEs_or_equivalent
389118	Qualifications_CSEs_or_equivalent
10293	Qualifications_CSEs_or_equivalent
79012	Qualifications_CSEs_or_equivalent
4486	Qualifications_CSEs_or_equivalent
26060	Qualifications_CSEs_or_equivalent
142686	Qualifications_CSEs_or_equivalent
27086	Qualifications_CSEs_or_equivalent
115827	Qualifications_CSEs_or_equivalent
55789	Qualifications_CSEs_or_equivalent
23262	Qualifications_CSEs_or_equivalent
64839	Qualifications_CSEs_or_equivalent
10667	Qualifications_CSEs_or_equivalent
100128553	Qualifications_CSEs_or_equivalent
55848	Qualifications_CSEs_or_equivalent
