Gene	Disease
2046	Difference_in_mobile_phone_use_compared_to_two_years_previously
3799	Difference_in_mobile_phone_use_compared_to_two_years_previously
10360	Difference_in_mobile_phone_use_compared_to_two_years_previously
26033	Difference_in_mobile_phone_use_compared_to_two_years_previously
7054	Difference_in_mobile_phone_use_compared_to_two_years_previously
378938	Difference_in_mobile_phone_use_compared_to_two_years_previously
57410	Difference_in_mobile_phone_use_compared_to_two_years_previously
4054	Difference_in_mobile_phone_use_compared_to_two_years_previously
23625	Difference_in_mobile_phone_use_compared_to_two_years_previously
11197	Difference_in_mobile_phone_use_compared_to_two_years_previously
6175	Difference_in_mobile_phone_use_compared_to_two_years_previously
79050	Difference_in_mobile_phone_use_compared_to_two_years_previously
55727	Difference_in_mobile_phone_use_compared_to_two_years_previously
341947	Difference_in_mobile_phone_use_compared_to_two_years_previously
56204	Difference_in_mobile_phone_use_compared_to_two_years_previously
114990	Difference_in_mobile_phone_use_compared_to_two_years_previously
4629	Difference_in_mobile_phone_use_compared_to_two_years_previously
1504	Difference_in_mobile_phone_use_compared_to_two_years_previously
9564	Difference_in_mobile_phone_use_compared_to_two_years_previously
489	Difference_in_mobile_phone_use_compared_to_two_years_previously
3292	Difference_in_mobile_phone_use_compared_to_two_years_previously
80347	Difference_in_mobile_phone_use_compared_to_two_years_previously
6945	Difference_in_mobile_phone_use_compared_to_two_years_previously
29893	Difference_in_mobile_phone_use_compared_to_two_years_previously
7283	Difference_in_mobile_phone_use_compared_to_two_years_previously
79990	Difference_in_mobile_phone_use_compared_to_two_years_previously
2826	Difference_in_mobile_phone_use_compared_to_two_years_previously
3690	Difference_in_mobile_phone_use_compared_to_two_years_previously
6760	Difference_in_mobile_phone_use_compared_to_two_years_previously
143471	Difference_in_mobile_phone_use_compared_to_two_years_previously
23094	Difference_in_mobile_phone_use_compared_to_two_years_previously
90485	Difference_in_mobile_phone_use_compared_to_two_years_previously
80059	Difference_in_mobile_phone_use_compared_to_two_years_previously
57669	Difference_in_mobile_phone_use_compared_to_two_years_previously
285025	Difference_in_mobile_phone_use_compared_to_two_years_previously
91404	Difference_in_mobile_phone_use_compared_to_two_years_previously
1593	Difference_in_mobile_phone_use_compared_to_two_years_previously
10056	Difference_in_mobile_phone_use_compared_to_two_years_previously
1434	Difference_in_mobile_phone_use_compared_to_two_years_previously
56478	Difference_in_mobile_phone_use_compared_to_two_years_previously
9901	Difference_in_mobile_phone_use_compared_to_two_years_previously
401067	Difference_in_mobile_phone_use_compared_to_two_years_previously
253559	Difference_in_mobile_phone_use_compared_to_two_years_previously
23355	Difference_in_mobile_phone_use_compared_to_two_years_previously
54510	Difference_in_mobile_phone_use_compared_to_two_years_previously
2559	Difference_in_mobile_phone_use_compared_to_two_years_previously
2534	Difference_in_mobile_phone_use_compared_to_two_years_previously
54664	Difference_in_mobile_phone_use_compared_to_two_years_previously
5001	Difference_in_mobile_phone_use_compared_to_two_years_previously
4702	Difference_in_mobile_phone_use_compared_to_two_years_previously
57706	Difference_in_mobile_phone_use_compared_to_two_years_previously
